FECHA;ADDRESS;CANTIDAD BUSD
2021-11-21;0x658436e458f036a719299a7f991cab2e38dcf68e;216
2021-11-21;0x2218987e9d7c9e221e706c00956e881b6064cda9;7000
2021-11-21;0x541d2659690357ac3fdac93d293b04d9843a51b0;105
2021-11-21;0x36d60c726da5419dccfe6d30e5ee410d519e16af;100
2021-11-21;0xb61c097259bcd1c1683ddf37fd04873062b9959e;1000
2021-11-21;0xd64e5cc04d5686f9921bdc52299c69efb76ce99d;222
2021-11-21;0xeb1c50f4c3a3d6a30a4192252ccb3ed8d2677ccf;512
2021-11-21;0x0e8ce62e78293e5fa8fb7be245dce0a2583e93a4;478
2021-11-21;0xf0a946f55fbc5d11b59f228411f56345b6edb3e2;500
2021-11-21;0x80a619956354e95f2c58267969d20b7e4aa5d9e8;111
2021-11-21;0xa22b72693a18a9089a5fbc26b5be284ce9f9e9d1;280
2021-11-21;0xf1f46349a84f2da34a285dbeeab043f2c4877a87;115
2021-11-21;0x5f457092aef6b659e13035e913028d6363027ed0;122
2021-11-21;0xd1d80c1b56230fed07e30f889e4fd510ba1a71ba;512
2021-11-21;0xefedcd5a180b9eca7b50c35a2d050cdf0b2dd9a4;117
2021-11-21;0xff6d606793ccf8721207b74c75d0d3da6be91b1b;110
2021-11-21;0xd1d80c1b56230fed07e30f889e4fd510ba1a71ba;455
2021-11-21;0x36d60c726da5419dccfe6d30e5ee410d519e16af;200
2021-11-21;0xdacc0d204ca826b626e40388616930b4422c7a7b;210
2021-11-21;0xb177782cedbea164282d91a25bca04d5f84bf1b1;100
2021-11-21;0xf550922f72cfcde8bcf9a099eb3ce523b40db99d;499
2021-11-21;0xadb471fcb95e7c5c701862b25faf6449bf872d75;1682
2021-11-21;0xb67f29d6af2e7a49ed11f2221ab09a0ecf5e524b;100
2021-11-21;0xd858a91ce7f37d5da9fea1aed961de668d5c790f;730
2021-11-21;0x8d5dbaa9b4f8c1f60816bdd9df7700f1c3b36399;895
2021-11-21;0xd973b5ad311d8d84d90166b17335cacac1263bab;500
2021-11-21;0x3cfdab33ff49678cd8f25f4e7a6ea536d5254611;100
2021-11-21;0x084e4526ed58134229c4014767f95060e81a9c18;11032
2021-11-21;0xcfecdac23dfd731fa238480a1f1e47ef0af478a4;225
2021-11-21;0x97c9d92326b896cf870dccb714bf0e1a9d45e2d3;176
2021-11-21;0x111fe55bd714885179eb4e7b1097c531c0124ab1;2000
2021-11-21;0xe7b1ca8e35349f56ab45279d7350b8f4fa22867f;110
2021-11-21;0x527818e450483bdbb2aa6a4e6ad7cef69bd77140;166
2021-11-21;0x68adca463c4f57456f50e7ce6f7f24d4bd05e597;683
2021-11-22;0xd292c314a9bef48e13f43c5ebcf1498cd019a645;551
2021-11-22;0xbd5cf9c5a240c5c017a86f5877d7123943dc7c1f;1000
2021-11-22;0x19d16f329591a46f39df2e14568374e589c5fbae;1250
2021-11-22;0xbd21326afb10c4ff40e5107f9c51d5af969c76ae;106
2021-11-22;0x6f54c9f953ba177750e22424b58badd287d9be07;100
2021-11-22;0xb84bf19b65743898c33d9c4a695ad9575247548a;471
2021-11-22;0x7af14380bc928a29efc354faa64f297da92349f3;265
2021-11-22;0x9fea62901f1273bc81586f5c625be81316fb380d;100
2021-11-22;0xce61dd2f233097be6279eed9b4091caadf0be5f2;100
2021-11-22;0xce61dd2f233097be6279eed9b4091caadf0be5f2;1000
2021-11-22;0xd164f61feb4dc69a612268132041d98714b9c520;829
2021-11-22;0x4996b262bf9807dff2ec54294f340e9b9d801460;100
2021-11-22;0x5571e441fe9f3afd0b8646c1c7bfc5bc4b1ca8ad;503
2021-11-22;0x79b13ebd1af082164baf4531f909517be771f2b2;122
2021-11-22;0x6720b9eda36de4fad8cea5f62b446e9ea7870fd4;116
2021-11-22;0x9b8a73a79f6ec1f3cbb32257c1e40ff378c40265;230
2021-11-22;0x97869fa3ec5c181257dc17aff4c8e937bf013225;102
2021-11-22;0xed42e343f62fc53802a2f9317c8e06c5975f132c;1200
2021-11-22;0x4bb75545e562dd7f8f4363a539c391689d89abfa;16000
2021-11-22;0x104a0db0149052163ee0d410da0f7a12150987f5;440
2021-11-22;0x07873a312142bb01e47923103c73efb4e0b9fef4;101
2021-11-22;0x00e7ca2f33e596394bcda190d98d001d1bcbaee5;100
2021-11-22;0x570bdc6518368126751aa1132a6e4dc9c78a8e77;110
2021-11-22;0x6cb5cc8b65a00bd36380aa370b3ee4a8f498a30e;600
2021-11-22;0xe618d6d292e6dd1f78ac0dc5d1899c1360ebd442;1540
2021-11-22;0x837a1c0ea6335630ab0fa145ae0b5f2fef54207b;497
2021-11-22;0x0bc92cc046abf242d9d86ff634656962fc319563;220
2021-11-22;0xf21cf11b0109ffabe6ef44d3cdbb9cfa52d3289b;195
2021-11-22;0xde194dc7ebea6576fd665a640ce93470a0ef6836;435
2021-11-22;0xe5a0f19aff13c78c25c417d0bc6929516fa0e646;123
2021-11-22;0x1910b089e8f022050232d094efa58308788039f8;112
2021-11-22;0x41b1e6fc7e88e5a07354eafa3a9e80b3c45b2c5f;150
2021-11-22;0xa4e169f5466bfd430beff5ea334af0354f4992cb;700
2021-11-22;0x01741d58a97cb300787e0627fdeb92fe8cc41a0b;101
2021-11-22;0x19852f1ecaf297245a2155323d0ab260516d74ab;161
2021-11-22;0x0d092e4750eecf02e5e086f4f67e234d4822e4f9;1965
2021-11-22;0xb6a931648f8f4f15214c1403f9f370cd93e3fb52;132
2021-11-22;0xbca4bbe42ead10d27716207725d680c7122fb1f4;310
2021-11-22;0x73fcc909198a5836660fa263d81cfe84f0a7f719;1030
2021-11-22;0x240f2b8942de4dd913d468974d4fe7096f42bccb;100
2021-11-22;0xbad801a27116c6f78cd047c73cf4ab7bee5df2e0;110
2021-11-22;0xaa264af607f0eb4e74c50a39a96137ea49da0f35;100
2021-11-22;0x27ea1a262627f68803b7fd1a22d4dd436af9943d;200
2021-11-22;0x09206d5aec6b8461a5774ad764b9a0f3c0cfcaee;664
2021-11-22;0xb89bb395b8786763695fd2eb6269eadcbc4babcd;2168
2021-11-22;0xa41e28d9bd847d075394fd3c7d6e042a8d60ac6c;100
2021-11-22;0x769ca72d4b8b641d7283d293924a71304d54752b;2052
2021-11-22;0xdf7eee58a7aa0a6ca546c9ee05ac60e5885b4c94;100
2021-11-22;0x242ecc45893fa52e8944c1c48063f304bf441207;224
2021-11-22;0x5571e441fe9f3afd0b8646c1c7bfc5bc4b1ca8ad;104
2021-11-22;0x5571e441fe9f3afd0b8646c1c7bfc5bc4b1ca8ad;439
2021-11-22;0x73ab142ec606896083eb3278435f8346c93b0c55;584
2021-11-22;0x6c8529e445e22ea441987cd4b21441b5572c79e0;1441
2021-11-22;0xae57d58d56ec916f72cd5248f68c742254290cd6;331
2021-11-22;0x3ef476b7f7f3c436094c68dd3ff473b0eb6f5955;100
2021-11-22;0x16b1853327f88c6d69aa8d47813329867b550a39;100
2021-11-22;0x4f64c87643dd3d82830d9e8f6e69680de72e79c6;310
2021-11-22;0x9ebeb09cf3510074991f05e00292a8b679b0acb2;330
2021-11-22;0x060d4dc33f076d32757f3414359bd247bb960ca1;105
2021-11-22;0xadfb7197d9e980c7cf6f41dbb1e58d55d20811b5;159
2021-11-22;0x9384abba9a1feaf82d1f6b13c5c6f1dae99bb327;156
2021-11-22;0xf701c8170f7b12316688dd2b3933c9a79d31c6e2;100
2021-11-22;0x68941a6b50e682e603f08ad2b559823d0395077a;418
2021-11-22;0xffadbed9447d2321e3d11915bb7f6465f0c64ba9;1083
2021-11-22;0x128a10fb585139d1f120a3a9ad785a3f9fe88ba8;450
2021-11-22;0x67c85e19bed858fbd56974438e0f079e0cc93c11;591
2021-11-22;0x56ee3cf139878d7f770bd1e5a8b55bcee874dffe;270
2021-11-22;0x67c1e157c378434f9ebffd9c1d575bf2e3281007;211
2021-11-22;0x58dc73ed4979e575dead8cece098ac090ed0151c;124
2021-11-22;0x19a03e796a15f86ee67cdfe2dd168a5b24cd5df5;300
2021-11-22;0x5384c770005f84bce8dc87120c4f3054c89a6f5f;110
2021-11-22;0x58dc73ed4979e575dead8cece098ac090ed0151c;554
2021-11-22;0xbe9c7a30a652aa9361029234825979adba0feab5;1000
2021-11-22;0x5384c770005f84bce8dc87120c4f3054c89a6f5f;1323
2021-11-22;0x53405514de531b5ef5cd9a44ef06c7f331c98bb1;368
2021-11-22;0x03d16462d24c4d0d278d7a46eccb7ec042334dd4;1111
2021-11-22;0x89b0b6aba4c8a5ec2da8e6e565e5d37022069e2e;200
2021-11-22;0xf4825c8b48e4fd1fc0cdf472f61cf030adcfbdb8;1290
2021-11-22;0x4289d60bdce7080fc2063ce34aa750210b8cb910;276
2021-11-22;0x4a592ee348d7e30602a5ae77c6dd4ba31badca64;551
2021-11-22;0x4a592ee348d7e30602a5ae77c6dd4ba31badca64;552
2021-11-22;0x7a19bb34564406f5d6136b30aa7e9a79f35448aa;108
2021-11-22;0xde5d9d592eb12064cd232374a2bac4bc7e0ebd57;1100
2021-11-22;0xc501cdbf443af3668217af8160c28808c52a5968;1094
2021-11-22;0x29ef73ee5d8d03e85b4c35b22ec7ae998f7f6ce7;100
2021-11-22;0x34607edded1cda1872b1837d802123a5c67b4af4;100
2021-11-22;0xcedc479905f03e8776e863ee469a09cc7b1584c5;1080
2021-11-22;0xf4ce6dede54d914a2fe179b057f86b08f66e3913;1774
2021-11-22;0x28b062d850aeaeaa69b5d4bbfb62e79cc33d5c8a;100
2021-11-22;0x038393bbf892686fad147d900948dd9de693d463;112
2021-11-22;0x270108f3ce1175765ba477fe6c2b11d70f458ea1;1059
2021-11-22;0xa00e8258bf5c13cd21dd715bb727f333b3e70579;254
2021-11-22;0x9d1e8436f53c6110a552106c4de672551820191f;164
2021-11-22;0x2a33bdeed6b7a832b7978f1e5fb255628f442910;115
2021-11-22;0x72a61411d03d5191e085aff45a07b22af64e25d9;4718
2021-11-22;0x1a99bbdf5b61dcf958873f5b1b3895aab5e6a5e5;220
2021-11-22;0x009f19060e2cfdb1d39a43009dded198d13b514e;2000
2021-11-22;0xe618d6d292e6dd1f78ac0dc5d1899c1360ebd442;150
2021-11-22;0x1a99bbdf5b61dcf958873f5b1b3895aab5e6a5e5;400
2021-11-22;0x9e17163eb3b3c20a6154ec8bcbb192e3430e85bc;100
2021-11-22;0x676d81c2f882ce783ad5d4f618c60ebcef9519db;193
2021-11-22;0xf1ade66dbc405d075f7a01aa0246a504a088afd0;6644
2021-11-22;0x883e3a535c86002d827a9401b6c8a38421850289;519
2021-11-22;0x6d403378dff69f371d9dfd1edcd2dba51f303007;112
2021-11-22;0x688a114d91c5a6ae6d573520bb7bb2dece3f3abf;100
2021-11-22;0xaad0ce07848158362dcb66e4a167cf47254adeea;108
2021-11-22;0x5fd31178bab10f97a0858405683638643c5cd4d9;555
2021-11-22;0x5d20d559810831f7c37fc172ed86793fd32afe4f;500
2021-11-22;0xb8d5327920cad9f603a120abea4a1a1f3894656e;1000
2021-11-22;0x90a018e319cf0210a75d46a4078bb41013cc3f0a;115
2021-11-23;0xe83e5bdb19627d587de65bd54c7b3c9f5186db27;1110
2021-11-23;0x5fd31178bab10f97a0858405683638643c5cd4d9;500
2021-11-23;0x47174b014801324722bd13692c73ee04b48c6f55;440
2021-11-23;0x9e603bd49d709c3017af1856be9a884f558888cf;5845
2021-11-23;0xcb12687481f012995db6c03379411e199ec977af;110
2021-11-23;0x650777d4b464fe6c4ea24b31c8a94ec630edbaee;100
2021-11-23;0x8d23947775ef49e9949462a07c252fa6ff7c89e5;167
2021-11-23;0x9332edccdeaaf2e0141c3f393a0b9fd1f05c7c72;140
2021-11-23;0xd1fd6b51843eef08825e9da6de1cf95ae31af835;16000
2021-11-23;0x1aa6e59a7b8bb09e34b608cda2acd205446ac00d;400
2021-11-23;0x5991d8a53684ffa76d561ae3bfbcadbbe52da67b;400
2021-11-23;0x270a6e85e0df46a2046fb18151cf9311ea5e5158;100
2021-11-23;0x52b6223fe6cce8afd5a1558deeffdf4e854da7f3;100
2021-11-23;0x7e75a7fb231a9d118ffbe7ac7b571dd694adfa2f;140
2021-11-23;0x0144e4d7b7615618e827ea46ef78f72f999ef2ea;1256
2021-11-23;0xb61c097259bcd1c1683ddf37fd04873062b9959e;950
2021-11-23;0x4c2e1ecfbe132b442b189be827eeb477870f897b;100
2021-11-23;0xaae2274944899f122a5df1624186b45a7548f80e;110
2021-11-23;0x4fd984a16dba63bdfae4665a315b2a1d2f97aa37;500
2021-11-23;0x9b02e3dcede97eec8271bc32a3ba9f365c825ad4;120
2021-11-23;0xc2f31f7b6e988d9904cfbb1ddb4d943951f9023e;5709
2021-11-23;0x20a45fc7765e787ec0a9747c26a6e6d64cdb961b;113
2021-11-23;0x41e345e3e7dd421ed2894ec85cbf1c76766f6752;144
2021-11-23;0x57b0e57a880670f1b05db09293a09785fdc1c10e;158
2021-11-23;0x775203eb18703381c64b60ed9598b73aa00588c6;220
2021-11-23;0x3219ce6863f13247e02452e2ef5c7337df14a7ce;200
2021-11-23;0x569ffbe2c0c6124292567670ac7951d1c61c80d3;285
2021-11-23;0x3219ce6863f13247e02452e2ef5c7337df14a7ce;200
2021-11-23;0xa8f6acdfbaec2c0e2c801388fb7b1552d16fe010;1165
2021-11-23;0x0748957504d252b370ba3135698b4de1bc736887;189
2021-11-23;0x2b14577cc973e8d127608d9cb168471f1f10c7d9;200
2021-11-23;0xeeab409683a4daa06f0a32638cf787f0776dc5cf;2001
2021-11-23;0x479fe041c5ff3f0b1ab0c6d3f1348d18fab4e819;16000
2021-11-23;0x7ed5035641135efc9365b1ebecc6147dc38c01b5;4000
2021-11-23;0xe039ff687e99b627afc7554e7613c36ca850ce84;300
2021-11-23;0x1fc9e12299aa0af9284ff04d18be362285018dff;1045
2021-11-23;0x570bdc6518368126751aa1132a6e4dc9c78a8e77;430
2021-11-23;0xc6cb3319d66fb2ac95117787e7c0dfcbe7d67ae0;185
2021-11-23;0xd9daf5f95d0f3287450dfb2cda9eb27896252599;100
2021-11-23;0xd9daf5f95d0f3287450dfb2cda9eb27896252599;1019
2021-11-23;0xe78dd1a36f5b90803089ca6675143384d062f9d3;1019
2021-11-23;0x17053e42fc2f15bba7740be169101e8545408752;1200
2021-11-23;0xd33c0d9f672866de6bb22483b67f60874a199f0a;147
2021-11-23;0x18100383ac844cfbc05232f70c9e97ab13a786c3;286
2021-11-23;0x16b4710312321e947b28aa9d97a9d28b86bb0cd1;3360
2021-11-23;0xf3c91d1c3add980de80f4a216666bf7d5cf60730;4490
2021-11-23;0xb3f867c05d9475229837b66547754be57655ccc2;115
2021-11-23;0x8a543d6483507482d1e2660d40796d80aac2a608;450
2021-11-23;0x3da241ce6e6600ad7455a9af8a2e8bbbf4edd9bc;4160
2021-11-23;0xe1a103e3ee864966976926a17e1101893c4c7b47;16000
2021-11-23;0xb61c097259bcd1c1683ddf37fd04873062b9959e;100
2021-11-23;0x9266ad96addf216ef46177a1a38be20c55e81532;125
2021-11-23;0xe3463840dfec838a3420c054f7cfc3a6a167e89e;204
2021-11-23;0xa1f9136fb3b990ff5e29121d19cc5391e7cf556c;100
2021-11-23;0x28b062d850aeaeaa69b5d4bbfb62e79cc33d5c8a;100
2021-11-23;0x3a609687d7ebffbea1e620d3dca40757093bf799;105
2021-11-23;0x16c589641076b0ba9510b8070e885f8bac392ef5;100
2021-11-23;0x71193ac18137b6bd79bb96dabab3758063d5df3c;4000
2021-11-23;0x79b13ebd1af082164baf4531f909517be771f2b2;800
2021-11-23;0xfaf19f39b12ab0508369d784fbc46ffa8e221d03;600
2021-11-23;0x53405514de531b5ef5cd9a44ef06c7f331c98bb1;324
2021-11-23;0xdec37536afc7280c406f44bd85d710effa1e98b5;1128
2021-11-23;0x3fe58bd83722521a98d86cd4d1833c2ba26e89f7;160
2021-11-23;0xf491d2ed64f3270f498e531186b60821852c5295;237
2021-11-23;0xab33f580c723b94f04b8a0b1b823dc2f3dbdc1c0;116
2021-11-23;0x0d0d2470eb4a3e21208baa420b734644e3ccc36c;2000
2021-11-23;0x5fd31178bab10f97a0858405683638643c5cd4d9;595
2021-11-23;0xc9a0c10f5484d035574ff9973a1a7f88f5c24a38;10000
2021-11-23;0x59f3ea4b1500612db6d2b5815585f6a31c60cdc0;100
2021-11-23;0x7b60af788204a8801536a58246eb48edaf36a5d7;110
2021-11-23;0xdcdb181caf41e1422c0ae2c7b331c5cc1e2a8cd0;2487
2021-11-23;0xc59352b5c978abc8eefac2e71783d5cebc44510c;101
2021-11-23;0xeaecaf9d8dac30b913d3cdc14505f223d0053b62;538
2021-11-23;0x16fffc43a38e1949ad3bf6bbe91569c61747614a;100
2021-11-23;0x1e5f703db0ffb9da8e34b279a43beb20089ee0f2;652
2021-11-23;0xeb1c50f4c3a3d6a30a4192252ccb3ed8d2677ccf;335
2021-11-23;0x8080727283a6c0db883fadea47f3fec5b2896154;144
2021-11-23;0x816be7c10f331fd97e32ec948e03a5900c094b7d;200
2021-11-23;0xedc60ffabb2fb8e4367c0d292ecab4860563ebfb;200
2021-11-23;0x158ab5fb45d188590e2867cc217f838f42a78e92;427
2021-11-23;0xb89bb395b8786763695fd2eb6269eadcbc4babcd;174
2021-11-23;0xd45ff0ec9907c5d98ee8bbfa987a4873e45545d8;481
2021-11-23;0x9266ad96addf216ef46177a1a38be20c55e81532;249
2021-11-23;0xceb2342f991302405d542534a1b8b604c9bf99e1;100
2021-11-23;0x1601480f44754ca4ca27fe1fdbafdc9d60d6515a;160
2021-11-23;0xceb2342f991302405d542534a1b8b604c9bf99e1;132
2021-11-23;0x551c4be42dc6793065e164416336b37b67a19bb8;300
2021-11-23;0xa118545d9766ad156d30a051af2b3570f1a43a6b;300
2021-11-23;0x1102db43d3c796ac43f35b0632f0092c71f7dce7;861
2021-11-23;0x86ece3820f4f007a6e38bf104b8d829cc88d32a4;200
2021-11-23;0xed9142ce23bb7002f649521698d5e2007602f172;220
2021-11-23;0xd69d11776eceeb3d7666f1d3e031fb4a9c6b11de;500
2021-11-23;0xc950abbbdffd71ab472e2ed7517d7cbd4fa4281e;2001
2021-11-23;0xf40de3a3924bf23cc3c191660c484efca5ff5c11;108
2021-11-23;0x71193ac18137b6bd79bb96dabab3758063d5df3c;954
2021-11-23;0xd292c314a9bef48e13f43c5ebcf1498cd019a645;331
2021-11-23;0x0f272e5208cdf73dea4740efbe365dc91b4577a6;100
2021-11-23;0x1accd49357ec826e2a58a4e211033aa3f1404272;1000
2021-11-23;0x89b0b6aba4c8a5ec2da8e6e565e5d37022069e2e;150
2021-11-23;0xa56b8fc48d15ac061ffbbc501a469008b07356c4;2103
2021-11-23;0x07cea3fd0c44e8cbf8d68d26c36e59e0802715fe;1271
2021-11-23;0xe3437cbc5391392161cd42ed14787529ac8d5840;100
2021-11-23;0xf40577a35cbe74a8b3a6172820e4235bcade2924;2000
2021-11-23;0x7baf0de5be8aa7af2f0c53b1ccf1f2f4fd32b9b6;120
2021-11-23;0x5231037c9d284ba456f5df8aa91de6332c9c3d28;4000
2021-11-23;0x8e682ee1f6fb703daa8d53ec3e5bf932300b6f61;2161
2021-11-23;0x89bac902ca0cc8dac32575e8084d75330c5282e8;130
2021-11-23;0xdad0cdebd320c896b564c6c52ed159e0626b4b40;592
2021-11-23;0xc4f8f77fc39f1c98eebadde88c574a6f70afbfc8;226
2021-11-23;0x71193ac18137b6bd79bb96dabab3758063d5df3c;8579
2021-11-23;0xcc0ed8ad3de9df09bb7f4b5440eab44ec92efba8;432
2021-11-23;0xde3a4c19c977d4e7c5e7072413dc99c30ff136f5;101
2021-11-24;0xb74ccc405742b4a3dc8c4e1902ebcf29205db856;16000
2021-11-24;0x29eb902d770a6cb2951f852bd5db258f6d8cee91;2213
2021-11-24;0xf3ca5fe9d21b98e560bb0b95e01bf559e167d0cb;1740
2021-11-24;0xa118545d9766ad156d30a051af2b3570f1a43a6b;198
2021-11-24;0x2dbc55ffe9cd0f1629e08450388652cfc10a82b6;536
2021-11-24;0x982ed83617a495c77afb1708323057da215be711;528
2021-11-24;0xfe2b03eeb6b55c4b6e3027790c94308e619d4c7e;1292
2021-11-24;0x0b8e67240aab36587b972de8bb719051c52b159e;360
2021-11-24;0x71193ac18137b6bd79bb96dabab3758063d5df3c;1936
2021-11-24;0xd0e953158dd476fff737bb9b7bfe49b4fef0b460;16000
2021-11-24;0xdb973c8a17a1bf7cba9fe2361448e26657766860;16000
2021-11-24;0x646a4b96d45bccbbe2f743bc5489de20eef3fbe0;16000
2021-11-24;0x4566823b7009dee88fd98aa9df5fb5a8b199474e;16000
2021-11-24;0xad90cc86078481b3a60d665530784ea758049086;100
2021-11-24;0x66f4e83e540404c3353128538c00b32629d836f7;16000
2021-11-24;0xf898d5a5ef5d5926df97f8b51c983574506680b1;463
2021-11-24;0x6bbb4556cc557941d2d3f1e299d6fe558b413cbf;300
2021-11-24;0x7d1dfb6f80a4c546b5f9b40567ff6d7c6b7f0d98;14010
2021-11-24;0xa1008458fbe2958fb87cf62875d84765ca48f631;4215
2021-11-24;0x53405514de531b5ef5cd9a44ef06c7f331c98bb1;324
2021-11-24;0xd219f359c650f47c21a60bd9ac22561eccced30b;500
2021-11-24;0xc2f7b89736ec677a1bbc7b25e248be92429fc866;100
2021-11-24;0xde194dc7ebea6576fd665a640ce93470a0ef6836;103
2021-11-24;0x3b5f7517b864e62c2575516e3112434ba126506a;105
2021-11-24;0xaa6a1f49a01fbe0e4e91159621265a2b5e6399c7;148
2021-11-24;0x5057b3ee1f9ff6b53ad7b9d25373df28e7ade123;1400
2021-11-24;0xbaa6ec9c3f1485612005a79c03807d81afc4764f;472
2021-11-24;0x5571e441fe9f3afd0b8646c1c7bfc5bc4b1ca8ad;170
2021-11-24;0xfcf82ad436a01d62f3bf8c42c3f859e459b45640;235
2021-11-24;0x06bba0bea1f5c37d921fd528536b94e352d2e5fa;999
2021-11-24;0xdae23fab0bcffcfab9fed8b00539860eec075d7f;551
2021-11-24;0x6a2c8fe8baf73e0b02442726a35717f55bf5778f;590
2021-11-24;0xb49bd8af7129d5de2458b117640ba0e5eaf96bce;110
2021-11-24;0xa1f9136fb3b990ff5e29121d19cc5391e7cf556c;540
2021-11-24;0x108f20d2186bbfeffce45499bef4e5cbec2c050c;300
2021-11-24;0x7c65ff928d282d59da1b08f6a9a83161181aadb7;195
2021-11-24;0x43a7810b0b58a62767fc1965169bc7312288131e;2000
2021-11-24;0x745c605491f7d6aae49e392d0846a8ea7a3ea8c6;100
2021-11-24;0xad90cc86078481b3a60d665530784ea758049086;100
2021-11-24;0xed42e343f62fc53802a2f9317c8e06c5975f132c;400
2021-11-24;0x5057b3ee1f9ff6b53ad7b9d25373df28e7ade123;2250
2021-11-24;0x4851f8f88502201c38f42471451fd5d446aaf0bc;4267
2021-11-24;0x608973685b5a8eda824d40e3c16ae45e0d750938;10054
2021-11-24;0xde9168bd4ebf74d29ab0512e8d3c0e73d5756749;6000
2021-11-24;0x6f72b75a2f96e30c8e7dc7438b24bb9f438e09bb;107
2021-11-24;0xe67279f633d47b4fe42d7a3ac2dc6609d0e0ef51;100
2021-11-24;0x2c9d9f7cdb5f98d4409a319c25c244a077efbfde;4000
2021-11-24;0xffadbed9447d2321e3d11915bb7f6465f0c64ba9;200
2021-11-24;0x20435662e097305bd2b1a81167a053f3a3eb5978;487
2021-11-24;0xde194dc7ebea6576fd665a640ce93470a0ef6836;185
2021-11-24;0x0ba80213b4c9a5d4efc729a369355e8c6f3b129e;100
2021-11-24;0xacd5ed2bf274b27c4f156c404d4c4b73a18b0ca9;100
2021-11-24;0x28b062d850aeaeaa69b5d4bbfb62e79cc33d5c8a;165
2021-11-24;0xd727a9cc42414b95a63990fb25c36937b22ef5a9;100
2021-11-24;0x4d619906e06889c4e6f69f9210e658c0af3d6f7a;16000
2021-11-24;0xc2f31f7b6e988d9904cfbb1ddb4d943951f9023e;3872
2021-11-24;0xb7ac5eb696b32de76699d22bc02a7826bb3e946d;450
2021-11-24;0x19852f1ecaf297245a2155323d0ab260516d74ab;168
2021-11-24;0xb88de5d2144ea165d8280594a4aa6a7d85e8bb94;269
2021-11-24;0xe039ff687e99b627afc7554e7613c36ca850ce84;100
2021-11-24;0x327636dd0189fe0a1bc82feb34e4733dd117d778;500
2021-11-24;0x0b8e67240aab36587b972de8bb719051c52b159e;104
2021-11-24;0xe367a60d7f90325693d1be981d96aa13a165e0c0;101
2021-11-24;0xc2f31f7b6e988d9904cfbb1ddb4d943951f9023e;800
;;
TOTAL;HOLDERS;487
